date,Borough,Price,Year,PricePercent
Jul-02,Hackney,185328.1535,2002,52.99278923
Aug-02,Hackney,189485.4206,2002,56.42471189
Sep-02,Hackney,194081.3303,2002,60.21874442
Oct-02,Hackney,194401.2274,2002,60.48282707
Nov-02,Hackney,196796.9407,2002,62.46054526
Dec-02,Hackney,195298.2814,2002,61.22336644
Jan-03,Hackney,197438.6186,2003,62.9902656
Feb-03,Hackney,200331.4126,2003,65.3783357
Mar-03,Hackney,200122.1826,2003,65.20561137
Apr-03,Hackney,197529.0389,2003,63.0649097
May-03,Hackney,199538.0605,2003,64.72340471
Jun-03,Hackney,200679.3209,2003,65.66554226
Jul-03,Hackney,206533.9301,2003,70.4986611
Aug-03,Hackney,202239.3399,2003,66.95337497
Sep-03,Hackney,202412.0102,2003,67.0959184
Oct-03,Hackney,200271.3507,2003,65.32875317
Nov-03,Hackney,202978.0307,2003,67.56318175
Dec-03,Hackney,202784.5164,2003,67.40343111
Jan-04,Hackney,207984.9283,2004,71.69649455
Feb-04,Hackney,206814.4726,2004,70.7302556
Mar-04,Hackney,215625.5428,2004,78.00400316
Apr-04,Hackney,213591.0238,2004,76.32445944
May-04,Hackney,214564.8005,2004,77.12833522
Jun-04,Hackney,210881.9122,2004,74.08802352
Jul-04,Hackney,212641.7732,2004,75.54083054
Aug-04,Hackney,219015.8934,2004,80.80281805
Sep-04,Hackney,222119.5598,2004,83.36496832
Oct-04,Hackney,226988.5394,2004,87.38442654
Nov-04,Hackney,230665.7459,2004,90.42004778
Dec-04,Hackney,231230.742,2004,90.88646547
Jan-05,Hackney,230550.5436,2005,90.32494555
Feb-05,Hackney,229169.6164,2005,89.18495737
Mar-05,Hackney,228688.2366,2005,88.78756692
Apr-05,Hackney,226578.3199,2005,87.04578061
May-05,Hackney,221698.0638,2005,83.01701337
Jun-05,Hackney,219993.9853,2005,81.61025613
Jul-05,Hackney,223341.6486,2005,84.37383163
Aug-05,Hackney,227955.0298,2005,88.18228731
Sep-05,Hackney,234595.9431,2005,93.66451885
Oct-05,Hackney,230247.0822,2005,90.07443096
Nov-05,Hackney,229981.6774,2005,89.855333
Dec-05,Hackney,232443.2731,2005,91.88743867
Jan-06,Hackney,238246.2129,2006,96.6779032
Feb-06,Hackney,240259.9701,2006,98.34030757
Mar-06,Hackney,239022.7865,2006,97.31898314
Apr-06,Hackney,241951.1615,2006,99.7364262
May-06,Hackney,244603.8006,2006,101.9262427
Jun-06,Hackney,252531.7158,2006,108.4709249
Jul-06,Hackney,255499.5011,2006,110.9209021
Aug-06,Hackney,261801.3739,2006,116.1232477
Sep-06,Hackney,264543.8087,2006,118.3871927
Oct-06,Hackney,267840.9826,2006,121.109088
Nov-06,Hackney,267582.5044,2006,120.8957081
Dec-06,Hackney,265168.9874,2006,118.9032925
Jan-07,Hackney,267223.9045,2007,120.5996754
Feb-07,Hackney,270969.5105,2007,123.691762
Mar-07,Hackney,276044.2403,2007,127.8810719
Apr-07,Hackney,276424.7464,2007,128.1951887
May-07,Hackney,281457.2287,2007,132.3496223
Jun-07,Hackney,282167.8598,2007,132.9362651
Jul-07,Hackney,291786.3379,2007,140.8765471
Aug-07,Hackney,301584.8522,2007,148.9654532
Sep-07,Hackney,313923.9457,2007,159.1516677
Oct-07,Hackney,312131.5172,2007,157.6719755
Nov-07,Hackney,309919.8206,2007,155.8461674
Dec-07,Hackney,301126.582,2007,148.5871403
Jan-08,Hackney,308202.8901,2008,154.4288006
Feb-08,Hackney,306799.0115,2008,153.2698655
Mar-08,Hackney,313344.6015,2008,158.6734054
Apr-08,Hackney,316182.8076,2008,161.0164118
May-08,Hackney,324344.4921,2008,167.7540761
Jun-08,Hackney,332090.8675,2008,174.1488929
Jul-08,Hackney,325064.4918,2008,168.348453
Aug-08,Hackney,318928.1075,2008,163.2827221
Sep-08,Hackney,303298.4036,2008,150.3800306
Oct-08,Hackney,299579.2512,2008,147.309782
Nov-08,Hackney,299302.7232,2008,147.0815016
Dec-08,Hackney,294108.683,2008,142.7936981
Jan-09,Hackney,297427.5532,2009,145.5335042
Feb-09,Hackney,284411.1383,2009,134.7881448
Mar-09,Hackney,292499.2034,2009,141.4650345
Apr-09,Hackney,267689.7135,2009,120.9842118
May-09,Hackney,264340.2974,2009,118.2191893
Jun-09,Hackney,251604.5542,2009,107.705531
Jul-09,Hackney,271135.0848,2009,123.8284475
Aug-09,Hackney,277376.4809,2009,128.9808681
Sep-09,Hackney,290994.8921,2009,140.2231898
Oct-09,Hackney,294216.9468,2009,142.8830724
Nov-09,Hackney,300430.9481,2009,148.012878
Dec-09,Hackney,294762.2145,2009,143.3332039
Jan-10,Hackney,295823.8385,2010,144.2095997
Feb-10,Hackney,298452.9028,2010,146.3799546
Mar-10,Hackney,297282.6372,2010,145.4138726
Apr-10,Hackney,298083.5572,2010,146.0750511
May-10,Hackney,294431.2276,2010,143.0599663
Jun-10,Hackney,305509.0403,2010,152.2049636
Jul-10,Hackney,304524.1262,2010,151.3918936
Aug-10,Hackney,308014.2675,2010,154.2730881
Sep-10,Hackney,307345.7255,2010,153.7211908
Oct-10,Hackney,304576.7714,2010,151.4353535
Nov-10,Hackney,296792.9503,2010,145.0096245
Dec-10,Hackney,295053.6474,2010,143.5737886
Jan-11,Hackney,294224.8844,2011,142.8896251
Feb-11,Hackney,300557.9617,2011,148.1177307
Mar-11,Hackney,294425.4554,2011,143.0552012
Apr-11,Hackney,304250.1574,2011,151.1657259
May-11,Hackney,302539.4615,2011,149.7535058
Jun-11,Hackney,304950.8572,2011,151.7441702
Jul-11,Hackney,308742.1283,2011,154.8739545
Aug-11,Hackney,312386.8279,2011,157.8827405
Sep-11,Hackney,323112.9305,2011,166.7373928
Oct-11,Hackney,317115.8104,2011,161.7866278
Nov-11,Hackney,323484.4966,2011,167.0441294
Dec-11,Hackney,318590.2533,2011,163.0038154
Jan-12,Hackney,324158.6308,2012,167.6006432
Feb-12,Hackney,310732.8059,2012,156.5173061
Mar-12,Hackney,309636.5441,2012,155.612316
Apr-12,Hackney,311294.5326,2012,156.9810248
May-12,Hackney,316720.874,2012,161.4605984
Jun-12,Hackney,321176.1416,2012,165.1385276
Jul-12,Hackney,324415.9196,2012,167.8130412
Aug-12,Hackney,333001.8711,2012,174.9009479
Sep-12,Hackney,337488.8542,2012,178.605059
Oct-12,Hackney,334252.6487,2012,175.9334945
Nov-12,Hackney,340411.2299,2012,181.0175495
Dec-12,Hackney,342619.7543,2012,182.8407388
Jan-13,Hackney,350965.0218,2013,189.7299552
Feb-13,Hackney,352970.7518,2013,191.3857329
Mar-13,Hackney,355011.4573,2013,193.0703837
Apr-13,Hackney,357095.6319,2013,194.7909193
May-13,Hackney,358151.7373,2013,195.6627594
Jun-13,Hackney,362160.5893,2013,198.9721619
Jul-13,Hackney,368133.1541,2013,203.9026559
Aug-13,Hackney,379507.7703,2013,213.2926715
Sep-13,Hackney,394812.7669,2013,225.9273094
Oct-13,Hackney,392764.8406,2013,224.2366977
Nov-13,Hackney,397691.7805,2013,228.3040035
Dec-13,Hackney,402761.3166,2013,232.4890259
Jan-14,Hackney,415052.7462,2014,242.6358927
Feb-14,Hackney,423298.4074,2014,249.4428817
Mar-14,Hackney,433503.2857,2014,257.867251
Apr-14,Hackney,440754.7723,2014,263.8535253
May-14,Hackney,452303.6174,2014,273.387371
Jun-14,Hackney,460254.8372,2014,279.9512916
Jul-14,Hackney,469549.6908,2014,287.6244139
Aug-14,Hackney,480141.0528,2014,296.3678346
Sep-14,Hackney,481365.5571,2014,297.378692
Oct-14,Hackney,483110.3743,2014,298.81908
Nov-14,Hackney,466708.1932,2014,285.2786902
Dec-14,Hackney,470618.7871,2014,288.5069783
Jan-15,Hackney,469390.515,2015,287.4930105
Feb-15,Hackney,480167.7955,2015,296.3899113
Mar-15,Hackney,477175.2113,2015,293.919462
Apr-15,Hackney,494044.5257,2015,307.8454814
May-15,Hackney,506157.0441,2015,317.8446529
Jun-15,Hackney,515432.9994,2015,325.5021741
Jul-15,Hackney,519468.7484,2015,328.8337807
Aug-15,Hackney,525032.1188,2015,333.426475
Sep-15,Hackney,523695.6899,2015,332.3232212
Oct-15,Hackney,522113.0801,2015,331.0167393
Nov-15,Hackney,520051.7283,2015,329.3150444
Dec-15,Hackney,528858.4367,2015,336.5851912
Jan-16,Hackney,546501.7706,2016,351.1501821
Feb-16,Hackney,556674.8802,2016,359.5483255
Mar-16,Hackney,566460.9423,2016,367.6269521
Apr-16,Hackney,535302.9317,2016,341.9052748
May-16,Hackney,515687.2369,2016,325.7120532
Jun-16,Hackney,500430.2566,2016,313.1170539
Jul-16,Hackney,515654.0186,2016,325.6846307
Aug-16,Hackney,525754.5109,2016,334.0228268
Sep-16,Hackney,537761.2254,2016,343.9346546
Oct-16,Hackney,546368.2903,2016,351.039991
Nov-16,Hackney,557601.6697,2016,360.3134123
Dec-16,Hackney,548758.424,2016,353.0131031
Jan-17,Hackney,561445.4872,2017,363.4865748
Feb-17,Hackney,551580.3008,2017,355.3426293
Mar-17,Hackney,535380.0015,2017,341.9688978
Apr-17,Hackney,513916.4049,2017,324.2501894
May-17,Hackney,504454.8829,2017,316.4394784
Jun-17,Hackney,533173.1232,2017,340.1470674
Jul-17,Hackney,547195.825,2017,351.7231405
Aug-17,Hackney,572397.6562,2017,372.5278503
Sep-17,Hackney,575543.8968,2017,375.1251466
Oct-17,Hackney,574424.8664,2017,374.2013604
Nov-17,Hackney,561529.4337,2017,363.5558747
Dec-17,Hackney,557024.8893,2017,359.8372664
Jan-18,Hackney,551718.9615,2018,355.457097
Feb-18,Hackney,553681.9925,2018,357.0776257
Mar-18,Hackney,533506.7265,2018,340.4224648
Apr-18,Hackney,529849.9615,2018,337.4037185
May-18,Hackney,540774.9989,2018,346.4225962
Jun-18,Hackney,552611.065,2018,356.1935496
Jul-18,Hackney,553833.342,2018,357.2025683
Aug-18,Hackney,544978.6912,2018,349.8928439
Sep-18,Hackney,537611.4405,2018,343.8110036
